Country,Code,Year,Population,Energy_per_capita,Annual_Mean,Temp_5yr_Smooth,Total_Energy_Proxy,Total_Energy_TWh,Population_Millions,Temp_Change_YoY,Decade,High_Energy_Use,Climate_Band
Jamaica,JAM,2017,2815764.0,11680.16,26.14,26.37,32888559963.420002,32.88855996342,2.82,-0.120000000000001,2010,False,Warm
Jamaica,JAM,2018,2820097.0,13204.31,26.1,26.38,37237423737.682,37.237423737682,2.82,-0.03999999999999915,2010,True,Warm
Jamaica,JAM,2019,2823271.0,14605.56,26.3,26.33,41235459633.302,41.235459633302,2.82,0.1999999999999993,2010,True,Warm
Jamaica,JAM,2020,2830739.0,10243.1,26.32,26.23,28995548312.378002,28.995548312378002,2.83,0.019999999999999574,2020,False,Warm
Jamaica,JAM,2021,2837682.0,11227.21,26.07,26.09,31859243214.174,31.859243214174,2.84,-0.25,2020,False,Warm
Jamaica,JAM,2022,2839144.0,11773.95,26.02,25.93,33427933820.512,33.427933820512,2.84,-0.05000000000000071,2020,False,Warm
Japan,JPN,2014,127276000.0,42606.79,11.66,11.9,5422821804040.0,5422.82180404,127.28,0.0,2010,True,Mild
Japan,JPN,2015,127141000.0,42138.87,12.18,11.95,5357577689247.0,5357.577689247,127.14,0.5199999999999996,2010,True,Mild
Japan,JPN,2016,127076000.0,41646.91,12.24,12.01,5292323243464.0,5292.323243464,127.08,0.0600000000000005,2010,True,Mild
Japan,JPN,2017,126972000.0,42137.56,11.66,12.08,5350290522264.0,5350.290522264,126.97,-0.5800000000000001,2010,True,Mild
Japan,JPN,2018,126811000.0,41899.98,12.23,12.16,5313378363780.0,5313.37836378,126.81,0.5700000000000003,2010,True,Mild
Japan,JPN,2019,126633000.0,41086.22,12.4,12.24,5202871297260.0,5202.87129726,126.63,0.16999999999999993,2010,True,Mild
Japan,JPN,2020,126261000.0,38203.22,12.41,12.33,4823576760420.0,4823.57676042,126.26,0.009999999999999787,2020,True,Mild
Japan,JPN,2021,125681593.0,40020.16,12.45,12.43,5029797963641.252,5029.797963641252,125.68,0.03999999999999915,2020,True,Mild
Japan,JPN,2022,125124989.0,39974.94,12.42,12.53,5001864553400.6045,5001.864553400605,125.12,-0.02999999999999936,2020,True,Mild
Jordan,JOR,2014,8791710.0,11480.57,19.89,20.04,100933850866.41,100.93385086641,8.79,0.0,2010,False,Mild
Jordan,JOR,2015,9544729.0,11395.7,19.83,20.01,108768906444.216,108.768906444216,9.54,-0.060000000000002274,2010,False,Mild
Jordan,JOR,2016,10006367.0,11480.46,20.09,19.98,114877676076.086,114.877676076086,10.01,0.26000000000000156,2010,False,Warm
Jordan,JOR,2017,10234226.0,11529.93,19.83,19.96,117999878681.502,117.999878681502,10.23,-0.26000000000000156,2010,False,Mild
Jordan,JOR,2018,10462306.0,10799.42,20.44,19.96,112986815737.90799,112.98681573790799,10.46,0.610000000000003,2010,False,Warm
Jordan,JOR,2019,10671891.0,10373.84,19.89,19.97,110708511075.222,110.708511075222,10.67,-0.5500000000000007,2010,False,Mild
Jordan,JOR,2020,10865228.0,9092.54,19.92,20.0,98792509333.89201,98.79250933389201,10.87,0.030000000000001137,2020,False,Mild
Jordan,JOR,2021,11066356.0,9195.32,20.36,20.04,101758717852.988,101.75871785298801,11.07,0.4399999999999977,2020,False,Warm
Jordan,JOR,2022,11256263.0,9883.87,19.77,20.08,111255440177.81001,111.25544017781002,11.26,-0.5899999999999999,2020,False,Mild
Kazakhstan,KAZ,2014,17816285.0,43168.98,6.48,7.18,769110922104.44,769.11092210444,17.82,0.0,2010,True,Cold
Kazakhstan,KAZ,2015,18084169.0,35163.89,7.87,7.28,635909675204.9031,635.9096752049031,18.08,1.3899999999999997,2010,True,Cold
Kazakhstan,KAZ,2016,18363600.0,38735.68,7.77,7.4,711326606702.4,711.3266067024,18.36,-0.10000000000000053,2010,True,Cold
Kazakhstan,KAZ,2017,18651931.0,41010.55,7.59,7.51,764925892916.257,764.925892916257,18.65,-0.17999999999999972,2010,True,Cold
Kazakhstan,KAZ,2018,18932727.0,41684.3,6.49,7.62,789197566749.735,789.197566749735,18.93,-1.0999999999999996,2010,True,Cold
Kazakhstan,KAZ,2019,19209555.0,41578.89,7.83,7.73,798711974293.95,798.71197429395,19.21,1.3399999999999999,2010,True,Cold
Kazakhstan,KAZ,2020,19482117.0,37775.0,8.31,7.84,735936891746.532,735.936891746532,19.48,0.4800000000000004,2020,True,Cold
Kazakhstan,KAZ,2021,19743603.0,41644.13,7.83,7.94,822205170000.3899,822.2051700003899,19.74,-0.4800000000000004,2020,True,Cold
Kazakhstan,KAZ,2022,20034609.0,40893.37,8.06,8.04,819282618538.5029,819.2826185385029,20.03,0.23000000000000043,2020,True,Cold
Kenya,KEN,2014,46051440.0,1470.02,25.11,25.24,67696533223.656,67.696533223656,46.05,0.0,2010,False,Warm
Kenya,KEN,2015,47088526.0,1671.83,25.21,25.26,78724146979.3054,78.7241469793054,47.09,0.10000000000000142,2010,False,Warm
Kenya,KEN,2016,48139687.0,1743.28,25.56,25.28,83920789878.4242,83.92078987842419,48.14,0.34999999999999787,2010,False,Warm
Kenya,KEN,2017,49197766.0,1727.49,25.36,25.3,84988791460.8614,84.9887914608614,49.2,-0.1999999999999993,2010,False,Warm
Kenya,KEN,2018,50207107.0,1644.68,25.01,25.3,82574639802.8921,82.57463980289211,50.21,-0.34999999999999787,2010,False,Warm
Kenya,KEN,2019,51202827.0,1678.61,25.45,25.3,85949782241.778,85.949782241778,51.2,0.4399999999999977,2010,False,Warm
Kenya,KEN,2020,52217334.0,1565.24,25.42,25.29,81732795635.22841,81.73279563522841,52.22,-0.029999999999997584,2020,False,Warm
Kenya,KEN,2021,53219166.0,1634.88,25.25,25.29,87006998007.3294,87.0069980073294,53.22,-0.1700000000000017,2020,False,Warm
Kenya,KEN,2022,54252461.0,1609.95,25.22,25.28,87343527151.8599,87.34352715185989,54.25,-0.030000000000001137,2020,False,Warm
Kiribati,KIR,2014,115326.0,2094.63,27.78,27.77,241565622.29279998,0.2415656222928,0.12,0.0,2010,False,Warm
Kiribati,KIR,2015,116815.0,2193.6,27.8,27.8,256245909.6675,0.2562459096675,0.12,0.019999999999999574,2010,False,Warm
Kiribati,KIR,2016,118478.0,2312.02,27.81,27.82,273924097.95,0.27392409795,0.12,0.00999999999999801,2010,False,Warm
Kiribati,KIR,2017,120275.0,2577.62,27.8,27.84,310023762.6825,0.3100237626825,0.12,-0.00999999999999801,2010,False,Warm
Kiribati,KIR,2018,122084.0,2569.7,27.78,27.85,313719193.758,0.313719193758,0.12,-0.019999999999999574,2010,False,Warm
Kiribati,KIR,2019,123921.0,2550.5,27.87,27.85,316060113.9528,0.3160601139528,0.12,0.08999999999999986,2010,False,Warm
Kiribati,KIR,2020,126099.0,2468.37,27.92,27.85,311259114.72900003,0.31125911472900003,0.13,0.05000000000000071,2020,False,Warm
Kiribati,KIR,2021,128377.0,2424.59,27.89,27.84,311262014.0741,0.31126201407410004,0.13,-0.030000000000001137,2020,False,Warm
Kiribati,KIR,2022,130469.0,2414.87,27.77,27.83,315065308.71680003,0.31506530871680005,0.13,-0.120000000000001,2020,False,Warm
Kuwait,KWT,2014,3665876.0,119275.03,26.55,26.69,437247469876.27997,437.24746987628,3.67,0.0,2010,True,Warm
Kuwait,KWT,2015,3834574.0,122225.26,27.06,26.77,468681804139.24,468.68180413924,3.83,0.509999999999998,2010,True,Warm
Kuwait,KWT,2016,4004096.0,116373.02,27.01,26.86,465968727873.536,465.968727873536,4.0,-0.04999999999999716,2010,True,Warm
Kuwait,KWT,2017,4154812.0,112401.04,27.0,26.97,467005189804.48,467.00518980448,4.15,-0.010000000000001563,2010,True,Warm
Kuwait,KWT,2018,4323515.0,111575.0,27.47,27.09,482396186125.0,482.396186125,4.32,0.46999999999999886,2010,True,Warm
Kuwait,KWT,2019,4442316.0,99692.88,27.01,27.22,442867275910.08,442.86727591008,4.44,-0.4599999999999973,2010,True,Warm
Kuwait,KWT,2020,4400267.0,95378.4,26.9,27.36,419690426032.8,419.69042603279996,4.4,-0.11000000000000298,2020,True,Warm
Kuwait,KWT,2021,4360865.0,107581.4,27.89,27.51,469147961911.0,469.147961911,4.36,0.990000000000002,2020,True,Warm
Kuwait,KWT,2022,4589643.0,102111.33,27.58,27.66,468654550955.19,468.65455095519,4.59,-0.3100000000000023,2020,True,Warm
Latvia,LVA,2014,1993782.0,20567.85,7.36,7.15,41007813096.264,41.007813096264,1.99,0.0,2010,True,Cold
Latvia,LVA,2015,1977527.0,21292.6,7.94,7.33,42106687445.146,42.106687445146,1.98,0.5800000000000001,2010,True,Cold
Latvia,LVA,2016,1959537.0,22950.19,7.08,7.49,44971748421.567,44.971748421567,1.96,-0.8600000000000003,2010,True,Cold
Latvia,LVA,2017,1942248.0,25378.88,6.92,7.6,49292084748.984,49.292084748984,1.94,-0.16000000000000014,2010,True,Cold
Latvia,LVA,2018,1927174.0,22825.79,7.6,7.64,43989269017.46,43.989269017459996,1.93,0.6799999999999997,2010,True,Cold
Latvia,LVA,2019,1913822.0,23645.1,7.98,7.64,45252516399.844,45.252516399844005,1.91,0.3800000000000008,2010,True,Cold
Latvia,LVA,2020,1900449.0,21682.37,8.56,7.59,41206232682.783,41.206232682782996,1.9,0.5800000000000001,2020,True,Cold
Latvia,LVA,2021,1884490.0,22845.33,6.82,7.52,43051799700.68,43.05179970068,1.88,-1.7400000000000002,2020,True,Cold
Latvia,LVA,2022,1879383.0,20474.27,7.4,7.44,38478996854.793,38.478996854792996,1.88,0.5800000000000001,2020,True,Cold
Lebanon,LBN,2014,6346990.0,14433.08,15.9,15.93,91606614429.2,91.6066144292,6.35,0.0,2010,True,Mild
Lebanon,LBN,2015,6472469.0,15547.41,15.53,15.92,100630122782.821,100.630122782821,6.47,-0.370000000000001,2010,True,Mild
Lebanon,LBN,2016,6323060.0,16396.98,15.98,15.9,103679101004.92,103.67910100492,6.32,0.45000000000000107,2010,True,Mild
Lebanon,LBN,2017,6160128.0,17961.68,15.72,15.89,110646223254.528,110.646223254528,6.16,-0.2599999999999998,2010,True,Mild
Lebanon,LBN,2018,5984119.0,17397.03,16.46,15.89,104105903750.689,104.105903750689,5.98,0.7400000000000002,2010,True,Mild
Lebanon,LBN,2019,5794594.0,18132.56,15.86,15.91,105070834969.828,105.070834969828,5.79,-0.6000000000000014,2010,True,Mild
Lebanon,LBN,2020,5702398.0,17183.1,15.99,15.93,97984897883.392,97.984897883392,5.7,0.13000000000000078,2020,True,Mild
Lebanon,LBN,2021,5718122.0,14689.98,16.2,15.97,83999092099.438,83.999092099438,5.72,0.20999999999999908,2020,True,Mild
Lebanon,LBN,2022,5744489.0,12473.17,15.66,16.0,71651970626.663,71.651970626663,5.74,-0.5399999999999991,2020,True,Mild
Lesotho,LSO,2014,2080089.0,1641.57,12.53,12.64,3414617939.997,3.414617939997,2.08,0.0,2010,False,Mild
Lesotho,LSO,2015,2104611.0,1577.33,12.97,12.81,3319665226.7856,3.3196652267856,2.1,0.4400000000000013,2010,False,Mild
Lesotho,LSO,2016,2130422.0,1737.05,13.15,12.95,3700642078.6229997,3.700642078623,2.13,0.17999999999999972,2010,False,Mild
Lesotho,LSO,2017,2157110.0,1842.36,12.69,13.02,3974182455.173,3.974182455173,2.16,-0.46000000000000085,2010,False,Mild
Lesotho,LSO,2018,2183603.0,1771.34,12.88,13.01,3867906176.7039003,3.8679061767039005,2.18,0.19000000000000128,2010,False,Mild
Lesotho,LSO,2019,2209405.0,1821.1,13.54,12.93,4023553631.8339996,4.023553631834,2.21,0.6599999999999984,2010,False,Mild
Lesotho,LSO,2020,2235727.0,1613.2,12.65,12.8,3606671889.9549,3.6066718899549,2.24,-0.8899999999999988,2020,False,Mild
Lesotho,LSO,2021,2261542.0,1755.9,12.28,12.64,3971051774.7390003,3.971051774739,2.26,-0.370000000000001,2020,False,Mild
Lesotho,LSO,2022,2286110.0,2108.48,12.64,12.45,4820217670.022,4.820217670022,2.29,0.3600000000000012,2020,False,Mild
Liberia,LBR,2014,4564293.0,1061.39,25.46,25.55,4844476690.098,4.844476690097999,4.56,0.0,2010,False,Warm
Liberia,LBR,2015,4659431.0,1043.53,25.64,25.62,4862240655.307699,4.8622406553076996,4.66,0.17999999999999972,2010,False,Warm
Liberia,LBR,2016,4755608.0,1175.48,25.93,25.68,5590125896.3264,5.5901258963264,4.76,0.28999999999999915,2010,False,Warm
Liberia,LBR,2017,4848925.0,995.34,25.8,25.72,4826333858.425,4.826333858425,4.85,-0.129999999999999,2010,False,Warm
Liberia,LBR,2018,4944726.0,440.83,25.62,25.73,2179761311.3129997,2.179761311313,4.94,-0.17999999999999972,2010,False,Warm
Liberia,LBR,2019,5043721.0,718.3,25.44,25.72,3622898590.52317,3.62289859052317,5.04,-0.17999999999999972,2010,False,Warm
Liberia,LBR,2020,5149463.0,548.43,25.73,25.68,2824104029.7547,2.8241040297547,5.15,0.28999999999999915,2020,False,Warm
Liberia,LBR,2021,5259323.0,508.53,25.87,25.63,2674531046.02189,2.6745310460218903,5.26,0.14000000000000057,2020,False,Warm
Liberia,LBR,2022,5373294.0,531.16,25.47,25.57,2854087438.3104,2.8540874383104,5.37,-0.40000000000000213,2020,False,Warm
Libya,LBY,2014,6427252.0,35231.01,22.89,22.9,226438566630.01602,226.43856663001603,6.43,0.0,2010,True,Warm
Libya,LBY,2015,6531819.0,27587.34,22.57,22.82,180195511571.46,180.19551157146,6.53,-0.3200000000000003,2010,True,Warm
Libya,LBY,2016,6632126.0,26594.12,23.0,22.75,176375554699.12,176.37555469912,6.63,0.4299999999999997,2010,True,Warm
Libya,LBY,2017,6738770.0,41165.11,22.56,22.71,277402228531.01,277.40222853101,6.74,-0.4400000000000013,2010,True,Warm
Libya,LBY,2018,6849055.0,38450.12,23.05,22.71,263346966089.435,263.346966089435,6.85,0.490000000000002,2010,True,Warm
Libya,LBY,2019,6951033.0,32330.23,22.65,22.73,224728509529.656,224.728509529656,6.95,-0.40000000000000213,2010,True,Warm
Libya,LBY,2020,7045399.0,25440.33,22.63,22.78,179237303723.266,179.237303723266,7.05,-0.019999999999999574,2020,True,Warm
Libya,LBY,2021,7135175.0,28791.73,23.05,22.85,205434060643.45,205.43406064345,7.14,0.4200000000000017,2020,True,Warm
Libya,LBY,2022,7223805.0,30359.73,22.8,22.92,219312798267.87,219.31279826787,7.22,-0.25,2020,True,Warm
Luxembourg,LUX,2014,556319.0,79589.09,11.06,10.19,44276920734.434,44.276920734434,0.56,0.0,2010,True,Mild
Luxembourg,LUX,2015,569604.0,75560.04,10.52,10.36,43039301024.159996,43.03930102416,0.57,-0.5400000000000009,2010,True,Mild
Luxembourg,LUX,2016,582014.0,72765.09,10.09,10.53,42350301091.259995,42.35030109125999,0.58,-0.4299999999999997,2010,True,Mild
Luxembourg,LUX,2017,596336.0,74357.84,10.41,10.66,44342254488.895996,44.342254488895996,0.6,0.3200000000000003,2010,True,Mild
Luxembourg,LUX,2018,607950.0,76353.01,11.13,10.75,46418812429.5,46.4188124295,0.61,0.7200000000000006,2010,True,Mild
Luxembourg,LUX,2019,620001.0,76250.83,10.79,10.81,47275590850.83,47.27559085083,0.62,-0.34000000000000163,2010,True,Mild
Luxembourg,LUX,2020,630419.0,64289.55,11.29,10.84,40529351930.193,40.529351930193,0.63,0.5,2020,True,Mild
Luxembourg,LUX,2021,640064.0,67493.58,9.77,10.86,43200210789.12,43.20021078912,0.64,-1.5199999999999996,2020,True,Cold
Luxembourg,LUX,2022,653103.0,59423.34,11.43,10.87,38809564236.432,38.809564236431996,0.65,1.6600000000000001,2020,True,Mild
Madagascar,MDG,2014,24764348.0,556.57,22.92,22.91,13783168945.264881,13.783168945264881,24.76,0.0,2010,False,Warm
Madagascar,MDG,2015,25426702.0,597.42,22.98,22.95,15190453363.552599,15.1904533635526,25.43,0.05999999999999872,2010,False,Warm
Madagascar,MDG,2016,26099952.0,616.71,22.82,22.97,16096054418.006401,16.0960544180064,26.1,-0.16000000000000014,2010,False,Warm
Madagascar,MDG,2017,26788375.0,552.95,23.07,22.98,14812559627.6375,14.812559627637501,26.79,0.25,2010,False,Warm
Madagascar,MDG,2018,27494926.0,462.9,22.9,22.97,12727453485.7594,12.7274534857594,27.49,-0.1700000000000017,2010,False,Warm
Madagascar,MDG,2019,28219554.0,551.2,23.13,22.94,15554642715.811981,15.554642715811982,28.22,0.23000000000000043,2010,False,Warm
Madagascar,MDG,2020,28953556.0,409.26,22.89,22.9,11849579522.856281,11.849579522856281,28.95,-0.23999999999999844,2020,False,Warm
Madagascar,MDG,2021,29691083.0,527.32,22.87,22.84,15656580154.119701,15.656580154119702,29.69,-0.019999999999999574,2020,False,Warm
Madagascar,MDG,2022,30437261.0,544.34,22.7,22.79,16568317878.21086,16.56831787821086,30.44,-0.1700000000000017,2020,False,Warm
Malawi,MWI,2014,16621538.0,388.76,22.59,22.63,6461762518.4192,6.4617625184192,16.62,0.0,2010,False,Warm
Malawi,MWI,2015,17085587.0,361.84,22.91,22.7,6182177382.326341,6.182177382326341,17.09,0.3200000000000003,2010,False,Warm
Malawi,MWI,2016,17557739.0,385.01,22.85,22.77,6759992529.93022,6.759992529930219,17.56,-0.05999999999999872,2010,False,Warm
Malawi,MWI,2017,18039715.0,402.66,22.66,22.82,7263868394.751301,7.2638683947513005,18.04,-0.19000000000000128,2010,False,Warm
Malawi,MWI,2018,18528081.0,368.76,22.63,22.82,6832388098.56174,6.83238809856174,18.53,-0.030000000000001137,2010,False,Warm
Malawi,MWI,2019,19025752.0,419.86,22.89,22.8,7988226815.66784,7.98822681566784,19.03,0.26000000000000156,2010,False,Warm
Malawi,MWI,2020,19533888.0,400.5,22.81,22.76,7823360821.09824,7.82336082109824,19.53,-0.08000000000000185,2020,False,Warm
Malawi,MWI,2021,20047258.0,414.82,22.8,22.7,8315940013.75214,8.31594001375214,20.05,-0.00999999999999801,2020,False,Warm
Malawi,MWI,2022,20568728.0,535.85,22.55,22.63,11021843401.203201,11.021843401203201,20.57,-0.25,2020,False,Warm
Malaysia,MYS,2014,30696137.0,35757.46,26.39,26.55,1097615798843.609,1097.615798843609,30.7,0.0,2010,True,Warm
Malaysia,MYS,2015,31232798.0,35686.04,26.64,26.62,1114574722575.9302,1114.57472257593,31.23,0.25,2010,True,Warm
Malaysia,MYS,2016,31789685.0,36876.84,26.93,26.68,1172303000236.6602,1172.3030002366602,31.79,0.28999999999999915,2010,True,Warm
Malaysia,MYS,2017,32355644.0,36732.11,26.49,26.7,1188491171595.772,1188.491171595772,32.36,-0.4400000000000013,2010,True,Warm
Malaysia,MYS,2018,32910967.0,36769.81,26.53,26.68,1210130003506.27,1210.13000350627,32.91,0.0400000000000027,2010,True,Warm
Malaysia,MYS,2019,33440596.0,37119.5,26.8,26.64,1241298069459.616,1241.298069459616,33.44,0.2699999999999996,2010,True,Warm
Malaysia,MYS,2020,33889558.0,35317.52,26.68,26.57,1196895244124.834,1196.8952441248339,33.89,-0.120000000000001,2020,True,Warm
Malaysia,MYS,2021,34282399.0,36500.76,26.47,26.49,1251333618123.24,1251.33361812324,34.28,-0.21000000000000085,2020,True,Warm
Malaysia,MYS,2022,34695493.0,39068.73,26.35,26.41,1355508744147.411,1355.5087441474109,34.7,-0.11999999999999744,2020,True,Warm
Maldives,MDV,2014,413617.0,21282.59,28.13,28.16,8802839373.562,8.802839373562,0.41,0.0,2010,True,Warm
Maldives,MDV,2015,428154.0,15375.4,28.12,28.19,6583037084.907001,6.583037084907001,0.43,-0.00999999999999801,2010,True,Warm
Maldives,MDV,2016,443308.0,15741.27,28.36,28.2,6978232251.084,6.978232251084,0.44,0.23999999999999844,2010,True,Warm
Maldives,MDV,2017,458287.0,15783.81,28.17,28.21,7233516079.1875,7.2335160791875,0.46,-0.18999999999999773,2010,True,Warm
Maldives,MDV,2018,473099.0,12040.49,28.09,28.21,5696342832.311999,5.696342832311999,0.47,-0.08000000000000185,2010,False,Warm
Maldives,MDV,2019,487731.0,12777.1,28.25,28.2,6231786784.638,6.2317867846379995,0.49,0.16000000000000014,2010,True,Warm
Maldives,MDV,2020,502118.0,10117.31,28.29,28.18,5080084717.875,5.080084717875,0.5,0.03999999999999915,2020,False,Warm
Maldives,MDV,2021,516154.0,12536.17,28.14,28.16,6470596354.7960005,6.470596354796,0.52,-0.14999999999999858,2020,True,Warm
Maldives,MDV,2022,524106.0,14143.4,28.08,28.13,7412638179.87,7.41263817987,0.52,-0.060000000000002274,2020,True,Warm
Mali,MLI,2014,18020267.0,720.22,29.25,29.31,12978475607.5385,12.978475607538499,18.02,0.0,2010,False,Warm
Mali,MLI,2015,18593022.0,838.4,29.25,29.31,15588478891.305601,15.5884788913056,18.59,0.0,2010,False,Warm
Mali,MLI,2016,19191289.0,1012.11,29.51,29.31,19423747326.2703,19.423747326270302,19.19,0.26000000000000156,2010,False,Warm
Mali,MLI,2017,19813011.0,1082.18,29.38,29.32,21441192730.1514,21.4411927301514,19.81,-0.13000000000000256,2010,False,Warm
Mali,MLI,2018,20442030.0,1088.26,29.33,29.33,22246216993.161003,22.246216993161003,20.44,-0.05000000000000071,2010,False,Warm
Mali,MLI,2019,21068405.0,1150.75,29.1,29.35,24244475481.112,24.244475481111998,21.07,-0.22999999999999687,2010,False,Warm
Mali,MLI,2020,21713836.0,1235.45,29.4,29.37,26826402113.872,26.826402113872003,21.71,0.29999999999999716,2020,False,Warm
Mali,MLI,2021,22388630.0,1272.09,29.78,29.4,28480426219.179,28.480426219179,22.39,0.38000000000000256,2020,False,Warm
Mali,MLI,2022,23072640.0,1268.75,29.19,29.42,29273432765.376,29.273432765376,23.07,-0.5899999999999999,2020,False,Warm
Malta,MLT,2014,433481.0,61302.93,20.12,19.93,26573653665.406,26.573653665406,0.43,0.0,2010,True,Warm
Malta,MLT,2015,444220.0,65432.04,20.01,19.93,29066222141.46,29.06622214146,0.44,-0.10999999999999943,2010,True,Warm
Malta,MLT,2016,454505.0,71012.43,20.19,19.94,32275504497.149998,32.275504497149996,0.45,0.17999999999999972,2010,True,Warm
Malta,MLT,2017,467106.0,78640.64,19.74,19.95,36733514787.84,36.733514787839994,0.47,-0.45000000000000284,2010,True,Mild
Malta,MLT,2018,483903.0,79115.16,20.02,19.98,38284063269.48,38.28406326948,0.48,0.28000000000000114,2010,True,Warm
Malta,MLT,2019,503912.0,79262.11,19.87,20.03,39941128374.32,39.94112837432,0.5,-0.14999999999999858,2010,True,Mild
Malta,MLT,2020,515490.0,71572.87,19.99,20.08,36895098756.299995,36.895098756299994,0.52,0.11999999999999744,2020,True,Mild
Malta,MLT,2021,518150.0,67572.73,20.22,20.14,35012810049.5,35.0128100495,0.52,0.23000000000000043,2020,True,Warm
Malta,MLT,2022,531113.0,71835.62,20.26,20.2,38152831645.06,38.15283164506,0.53,0.0400000000000027,2020,True,Warm
Mauritania,MRT,2014,3848514.0,2886.79,28.8,28.95,11109838645.1124,11.1098386451124,3.85,0.0,2010,False,Warm
Mauritania,MRT,2015,3965959.0,2800.82,29.05,28.93,11107933320.421,11.107933320421,3.97,0.25,2010,False,Warm
Mauritania,MRT,2016,4086657.0,2542.39,29.12,28.92,10389895506.1836,10.3898955061836,4.09,0.07000000000000028,2010,False,Warm
Mauritania,MRT,2017,4210600.0,3739.25,29.1,28.92,15744472576.08,15.74447257608,4.21,-0.019999999999999574,2010,False,Warm
Mauritania,MRT,2018,4337685.0,3996.47,28.61,28.93,17335414958.895,17.335414958895,4.34,-0.490000000000002,2010,False,Warm
Mauritania,MRT,2019,4467708.0,4034.87,28.67,28.95,18026624552.1264,18.0266245521264,4.47,0.060000000000002274,2010,False,Warm
Mauritania,MRT,2020,4600131.0,4025.45,29.11,28.98,18517617114.513298,18.5176171145133,4.6,0.4399999999999977,2020,False,Warm
Mauritania,MRT,2021,4734874.0,3711.98,29.3,29.01,17575741491.9484,17.5757414919484,4.73,0.19000000000000128,2020,False,Warm
Mauritania,MRT,2022,4875637.0,4159.3,28.9,29.05,20279250138.3199,20.2792501383199,4.88,-0.40000000000000213,2020,False,Warm
Mauritius,MUS,2014,1261208.0,17446.72,23.92,23.84,22003941576.552002,22.003941576552002,1.26,0.0,2010,True,Warm
Mauritius,MUS,2015,1262879.0,18059.0,23.88,23.9,22806326809.483997,22.806326809484,1.26,-0.0400000000000027,2010,True,Warm
Mauritius,MUS,2016,1263747.0,18795.4,23.65,23.92,23752635418.788,23.752635418788,1.26,-0.23000000000000043,2010,True,Warm
Mauritius,MUS,2017,1264887.0,20664.51,24.05,23.92,26138275119.918,26.138275119918,1.26,0.40000000000000213,2010,True,Warm
Mauritius,MUS,2018,1265577.0,19499.12,23.83,23.87,24677644120.125,24.677644120125,1.27,-0.22000000000000242,2010,True,Warm
Mauritius,MUS,2019,1265985.0,20152.34,24.15,23.8,25512565218.84,25.51256521884,1.27,0.3200000000000003,2010,True,Warm
Mauritius,MUS,2020,1266014.0,17047.53,23.59,23.69,21582407847.378,21.582407847377997,1.27,-0.5599999999999987,2020,True,Warm
Mauritius,MUS,2021,1266334.0,16870.01,23.7,23.58,21363069776.008,21.363069776008,1.27,0.10999999999999943,2020,True,Warm
Mauritius,MUS,2022,1262523.0,16850.51,23.27,23.45,21274156436.73,21.27415643673,1.26,-0.4299999999999997,2020,True,Warm
Mexico,MEX,2014,119784261.0,18621.59,21.39,21.52,2230573636363.512,2230.5736363635124,119.78,0.0,2010,True,Warm
Mexico,MEX,2015,121072306.0,18215.73,21.54,21.64,2205420920862.604,2205.420920862604,121.07,0.14999999999999858,2010,True,Warm
Mexico,MEX,2016,122251351.0,18618.85,21.75,21.74,2276179322063.6484,2276.179322063648,122.25,0.21000000000000085,2010,True,Warm
Mexico,MEX,2017,123400057.0,18879.3,22.03,21.82,2329706325919.9287,2329.7063259199285,123.4,0.28000000000000114,2010,True,Warm
Mexico,MEX,2018,124573711.0,18337.24,21.66,21.86,2284338285445.062,2284.338285445062,124.57,-0.370000000000001,2010,True,Warm
Mexico,MEX,2019,125762982.0,17971.64,21.88,21.87,2260167037830.48,2260.16703783048,125.76,0.21999999999999886,2010,True,Warm
Mexico,MEX,2020,126799054.0,16329.47,22.08,21.87,2070561855517.596,2070.561855517596,126.8,0.1999999999999993,2020,True,Warm
Mexico,MEX,2021,127648148.0,17223.48,21.85,21.84,2198545196466.8918,2198.545196466892,127.65,-0.22999999999999687,2020,True,Warm
Mexico,MEX,2022,128613117.0,17858.7,21.7,21.82,2296862686728.549,2296.862686728549,128.61,-0.15000000000000213,2020,True,Warm
Moldova,MDA,2014,2857815.0,12572.96,11.33,11.46,35931185108.955,35.931185108955,2.86,0.0,2010,True,Mild
Moldova,MDA,2015,2835978.0,11441.15,11.94,11.55,32446855366.656,32.446855366655996,2.84,0.6099999999999994,2010,False,Mild
Moldova,MDA,2016,2803186.0,11629.28,11.42,11.63,32599034886.08,32.59903488608,2.8,-0.5199999999999996,2010,False,Mild
Moldova,MDA,2017,2755189.0,11959.89,11.4,11.69,32951749103.643,32.951749103643,2.76,-0.019999999999999574,2010,False,Mild
Moldova,MDA,2018,2707203.0,12921.51,11.52,11.74,34981150636.53,34.981150636529996,2.71,0.11999999999999922,2010,True,Mild
Moldova,MDA,2019,2664224.0,13243.29,12.39,11.76,35283080400.064,35.283080400064,2.66,0.870000000000001,2010,True,Mild
Moldova,MDA,2020,2635130.0,12957.66,12.43,11.78,34145110690.41,34.14511069041,2.64,0.03999999999999915,2020,True,Mild
Moldova,MDA,2021,2595809.0,14385.65,10.95,11.79,37342407528.277,37.342407528277,2.6,-1.4800000000000004,2020,True,Mild
Moldova,MDA,2022,2528654.0,12261.84,11.9,11.79,31005948234.706,31.005948234706,2.53,0.9500000000000011,2020,True,Mild
